0.73175,1.5826,1.5468,1.2249,1.1418,0.3664,0.74401,1.6419,1.0472,1.1734,1.2119,1.7614,1.7158,1.7383,1.2951,1.6472,1.344,0.53882,1.7261,1.9227,1.8198,1.2204,0.82523,1.7684,1.1627,0.97385,0.97122,1.7309,0.74163,0.74537,0.33342,1.1879,0.25071,0.73563,0.82639,1.2376,1.5019,1.1256,1.2181,0.18663,1.3083,1.6494,1.2669,1.5533,1.3963
0.74118,1.5937,1.5424,1.2314,1.1531,0.37885,0.75124,1.6442,1.0535,1.187,1.2235,1.7739,1.7213,1.7471,1.2947,1.6507,1.3518,0.54472,1.7393,1.9299,1.8284,1.2344,0.82556,1.7849,1.1778,0.98075,0.96065,1.741,0.75383,0.75128,0.3258,1.1956,0.2474,0.73502,0.83339,1.2371,1.5147,1.1354,1.2313,0.19599,1.3252,1.6603,1.3006,1.5712,1.4138
0.7516,1.6024,1.5436,1.2471,1.158,0.3805,0.75208,1.6482,1.0545,1.1975,1.2242,1.7758,1.7277,1.7437,1.3048,1.6645,1.3548,0.55446,1.7341,1.9373,1.8402,1.2245,0.82764,1.7829,1.1678,0.983,0.96704,1.7633,0.75695,0.75066,0.32409,1.2018,0.25373,0.72596,0.83839,1.247,1.5232,1.1453,1.2362,0.20194,1.3274,1.6747,1.3039,1.5706,1.4295
0.76028,1.6185,1.5421,1.2463,1.1636,0.38226,0.76042,1.6628,1.0626,1.2056,1.2179,1.7879,1.7296,1.7434,1.3135,1.6716,1.3646,0.55217,1.7457,1.9252,1.8369,1.2387,0.82739,1.7972,1.1715,0.98376,0.97387,1.7522,0.76579,0.76208,0.32378,1.2022,0.25696,0.71922,0.84081,1.2435,1.5273,1.1494,1.2509,0.20278,1.3446,1.6766,1.331,1.5902,1.4415
0.76552,1.6226,1.5434,1.2653,1.1604,0.40242,0.77019,1.662,1.062,1.2163,1.2162,1.7959,1.7297,1.7475,1.3192,1.6799,1.3772,0.55107,1.7433,1.9349,1.8375,1.2433,0.84033,1.8074,1.1737,0.98676,0.98459,1.7571,0.78179,0.77132,0.32361,1.2056,0.25348,0.73337,0.8586,1.2456,1.5264,1.1497,1.2537,0.20516,1.3543,1.6764,1.346,1.5906,1.4568
0.78034,1.638,1.5458,1.2847,1.1626,0.40187,0.78046,1.6635,1.0605,1.2284,1.2057,1.7982,1.7241,1.749,1.3262,1.6918,1.3836,0.5461,1.7458,1.9341,1.8326,1.2568,0.84167,1.8253,1.1815,1.0081,0.98697,1.7687,0.7882,0.78502,0.3347,1.2148,0.24812,0.74037,0.85991,1.2289,1.5252,1.1313,1.2481,0.2145,1.3495,1.6843,1.3552,1.5799,1.453
0.78197,1.6399,1.5509,1.2838,1.1565,0.4079,0.77407,1.6719,1.0627,1.2296,1.2031,1.8146,1.7303,1.7485,1.3216,1.6868,1.3938,0.55974,1.7511,1.9362,1.8255,1.2642,0.84231,1.8259,1.1897,0.99825,0.97816,1.7746,0.81096,0.79485,0.32947,1.212,0.25436,0.7462,0.86351,1.2293,1.5332,1.1244,1.2479,0.22102,1.3552,1.6902,1.3697,1.5859,1.4543
0.79099,1.6484,1.546,1.2846,1.1657,0.41258,0.78013,1.6739,1.063,1.2408,1.2021,1.8174,1.7297,1.7456,1.3247,1.7015,1.3945,0.55774,1.7507,1.9339,1.8327,1.2672,0.85925,1.8401,1.1812,1.0138,0.99566,1.7699,0.81022,0.79813,0.33442,1.2139,0.25935,0.76038,0.87819,1.2259,1.5195,1.0994,1.2453,0.22549,1.3591,1.6884,1.367,1.5832,1.475
0.7917,1.6541,1.5451,1.2923,1.1658,0.4151,0.78385,1.6678,1.0568,1.2407,1.1977,1.8242,1.7346,1.7486,1.3218,1.6966,1.4054,0.5656,1.7487,1.9289,1.8288,1.2629,0.85021,1.8297,1.1973,1.0105,0.99186,1.7755,0.81861,0.8006,0.32619,1.2159,0.26418,0.75655,0.8748,1.2135,1.5179,1.0967,1.2441,0.21721,1.365,1.6953,1.3709,1.5803,1.4708
0.78812,1.6663,1.5477,1.2921,1.1693,0.41607,0.79104,1.6744,1.063,1.246,1.1974,1.8242,1.7333,1.7421,1.3175,1.7013,1.4034,0.55719,1.7515,1.9272,1.8209,1.2747,0.85685,1.8459,1.1866,1.0109,0.98529,1.7729,0.82748,0.80775,0.33011,1.2175,0.25733,0.75169,0.87502,1.2073,1.5184,1.0903,1.2443,0.22112,1.373,1.6966,1.3775,1.5867,1.4863
