0.1595,0.26991,0.41681,0.2474,0.25725,0.12507,0.21655,0.37699,0.16847,0.2161,0.27843,0.33992,0.37779,0.40485,0.27168,0.36793,0.25865,0.20077,0.56933,0.51452,0.46419,0.34373,0.28366,0.49817,0.28752,0.33943,0.34128,0.4809,0.23348,0.30094,0.48311,0.25092,0.44305,0.22056,0.36229,0.33724,0.43179,0.32377,0.32241,0.15268,0.27921,0.52714,0.396,0.42519,0.41907
0.25453,0.38055,0.49104,0.33114,0.25743,0.18631,0.26427,0.46453,0.26695,0.25988,0.30246,0.44125,0.42531,0.46658,0.3593,0.37953,0.31521,0.20778,0.65001,0.59661,0.55541,0.39279,0.29377,0.50901,0.35961,0.41936,0.38774,0.58518,0.31185,0.35559,0.53418,0.31463,0.50906,0.2787,0.41802,0.36469,0.54088,0.35611,0.38197,0.2472,0.39589,0.61082,0.53748,0.47559,0.51738
0.31624,0.48459,0.48461,0.4162,0.28246,0.2131,0.32322,0.4949,0.29005,0.3303,0.33606,0.49926,0.44624,0.49613,0.42257,0.42353,0.37911,0.2102,0.71132,0.65552,0.58943,0.4143,0.30749,0.57652,0.39118,0.47304,0.3891,0.61859,0.37387,0.40125,0.55695,0.37041,0.52771,0.3223,0.42631,0.39979,0.57891,0.34677,0.39049,0.26344,0.44597,0.66882,0.62905,0.49809,0.58764
0.3594,0.5111,0.51263,0.44499,0.29273,0.2529,0.35884,0.50403,0.31447,0.37607,0.3262,0.53849,0.49008,0.51984,0.49985,0.45367,0.4297,0.19076,0.71399,0.6607,0.63888,0.46163,0.32771,0.60067,0.43958,0.50053,0.42552,0.67186,0.40743,0.43213,0.59413,0.38266,0.54945,0.3611,0.43751,0.41256,0.63551,0.37424,0.38743,0.32166,0.52869,0.69363,0.67463,0.54459,0.62595
0.39105,0.56023,0.51806,0.48461,0.32156,0.27784,0.37691,0.51902,0.35069,0.40518,0.3659,0.5897,0.51987,0.51845,0.5146,0.45,0.46909,0.19294,0.7673,0.68632,0.6532,0.49874,0.36535,0.62582,0.45469,0.54337,0.45435,0.69592,0.48084,0.47561,0.59186,0.4203,0.55118,0.40111,0.48161,0.41205,0.65385,0.39956,0.39799,0.33758,0.5696,0.7215,0.72112,0.56469,0.65289
0.41562,0.56968,0.51664,0.48432,0.32776,0.28977,0.39378,0.53051,0.36023,0.42186,0.37359,0.5939,0.5153,0.55104,0.54608,0.46289,0.49315,0.23651,0.7569,0.689,0.66424,0.51074,0.36826,0.63291,0.46822,0.56207,0.48071,0.71438,0.5053,0.49589,0.60999,0.42795,0.56341,0.41671,0.49541,0.43725,0.66452,0.40051,0.41766,0.35789,0.60511,0.73496,0.73942,0.58498,0.68278
0.44282,0.57821,0.52947,0.52657,0.32446,0.30037,0.40989,0.52784,0.39405,0.45676,0.38634,0.62422,0.53175,0.55084,0.56689,0.45489,0.50105,0.22239,0.78933,0.70704,0.66811,0.53224,0.39458,0.65092,0.4968,0.56472,0.47103,0.7281,0.51855,0.49377,0.60455,0.46267,0.57445,0.46739,0.48349,0.44726,0.67675,0.40294,0.42908,0.36972,0.63051,0.74657,0.76286,0.57195,0.71097
0.44864,0.60916,0.54139,0.53024,0.3382,0.33137,0.41627,0.54252,0.38883,0.46549,0.37912,0.62446,0.54985,0.58542,0.59325,0.4703,0.51011,0.23912,0.8027,0.71997,0.68582,0.54307,0.41647,0.6422,0.51551,0.57939,0.49247,0.73685,0.54265,0.51148,0.61055,0.46195,0.60013,0.49151,0.5063,0.45877,0.69529,0.42207,0.42886,0.39687,0.65085,0.75218,0.78292,0.56293,0.71947
0.45749,0.61578,0.56296,0.55716,0.34812,0.32617,0.44836,0.56065,0.40959,0.47228,0.38724,0.64518,0.54859,0.60029,0.61471,0.48033,0.55383,0.26252,0.80003,0.71688,0.69278,0.54986,0.41095,0.65202,0.50763,0.57784,0.51678,0.75639,0.56085,0.53643,0.61193,0.48649,0.61042,0.52006,0.48319,0.45803,0.69916,0.41455,0.43052,0.41615,0.66737,0.74849,0.78666,0.61693,0.73324
0.48117,0.62297,0.57268,0.54201,0.36946,0.33955,0.44356,0.56973,0.42327,0.49419,0.37797,0.65445,0.55581,0.59446,0.61424,0.49268,0.55536,0.26105,0.80576,0.73712,0.69978,0.56267,0.42831,0.66558,0.52615,0.60497,0.50287,0.76471,0.5772,0.55606,0.61572,0.48475,0.58389,0.53157,0.54951,0.47091,0.71504,0.41725,0.4548,0.41799,0.67827,0.76343,0.80207,0.60468,0.74442
