-2.0681,0.20182,0.33595,0.13207,0.34473,0.67752,1.601
0.20182,-2.0681,0.034805,-0.2334,0.19679,0.21268,1.0923
0.33595,0.034805,-2.0681,0.58386,-0.61556,-0.67302,-0.098406
0.13207,-0.2334,0.58386,-2.0681,0.12114,0.96732,1.3822
0.34473,0.19679,-0.61556,0.12114,-2.0681,0.19817,0.35724
0.67752,0.21268,-0.67302,0.96732,0.19817,-2.0681,0.41902
1.601,1.0923,-0.098406,1.3822,0.35724,0.41902,-2.0681
