0,0,0.33035,0.27719,0.22457,0.88544,0.89847
0.35077,0,0.43426,0.5119,0.25731,1,1
0.18663,0.13648,0,0.51257,1,1,1
0.57663,0.92716,0.60538,0,0.55361,1,1
0.44718,0.56355,0.42822,0.50149,0,1,1
0.12116,0.4021,0.28125,0.79056,0.97599,0,1
0.13507,0.37164,0.29613,0.69143,0.96827,1,0
