0.89876,1.0827,0.9526,0.98884,0.72834,0.83446,0.88033,0.77494,0.85986,0.93775,0.60179,1.0034,0.80754,0.82935,1.014,0.63289,0.96028,0.87165,0.99299,0.93447,0.82584,0.84634,0.87328,0.69239,0.91665,0.97023,0.76031,0.95232,1.0191,0.9864,0.74562,0.92982,0.73892,0.85264,0.63287,0.78578,1.0832,0.7207,0.94548,0.78602,0.96534,1.0114,1.0357,0.74984,1.0869
0.90772,1.0904,0.95947,0.99937,0.73785,0.83556,0.89623,0.78336,0.87855,0.95266,0.62304,0.98404,0.81483,0.85507,1.0151,0.61477,0.96433,0.86376,1.0047,0.95305,0.83829,0.85792,0.89941,0.71288,0.91083,0.98577,0.78361,0.94738,1.0211,0.98904,0.75772,0.93659,0.74436,0.8646,0.64031,0.78033,1.0889,0.70482,0.95925,0.77874,0.96046,1.018,1.0433,0.76965,1.0978
0.90438,1.0903,0.95579,1.0155,0.75565,0.82987,0.88906,0.78987,0.86815,0.94645,0.63016,1.012,0.81614,0.86234,1.0191,0.63888,0.95878,0.87344,1.01,0.95546,0.84624,0.85192,0.89405,0.69882,0.92698,0.97625,0.77599,0.95505,1.0463,0.995,0.77624,0.9421,0.75068,0.87664,0.64558,0.78829,1.0818,0.72648,0.95325,0.79386,0.9781,1.0313,1.0496,0.76992,1.0977
0.91495,1.0969,0.9647,1.02,0.74591,0.84845,0.9075,0.79106,0.87268,0.95833,0.63027,1.0099,0.82668,0.86694,1.0269,0.64823,0.97624,0.88009,1.017,0.95817,0.86198,0.84089,0.88815,0.72367,0.92647,0.99141,0.77668,0.95892,1.0386,0.99281,0.75937,0.94802,0.77372,0.87397,0.64215,0.79981,1.0903,0.73947,0.96094,0.79476,0.97599,1.0315,1.0556,0.76404,1.0997
0.91479,1.1091,0.96992,1.0054,0.77164,0.84659,0.90434,0.80137,0.8762,0.964,0.63448,1.0005,0.81871,0.86807,1.0351,0.61403,0.98073,0.8771,1.0167,0.95668,0.85281,0.85493,0.89838,0.72306,0.92972,0.98739,0.77464,0.95653,1.0555,1.0008,0.76415,0.94602,0.76721,0.89073,0.64214,0.79875,1.0974,0.73151,0.96475,0.79816,0.98153,1.0379,1.0542,0.76061,1.1053
0.92069,1.1058,0.96853,1.0288,0.75347,0.85598,0.90638,0.79551,0.87138,0.96565,0.64105,1.0278,0.8247,0.8642,1.0245,0.63943,1.0028,0.88644,1.0235,0.96638,0.87575,0.86295,0.89379,0.71885,0.93437,0.99495,0.78453,0.97255,1.0503,1.006,0.77508,0.94964,0.77339,0.89729,0.6486,0.80097,1.0988,0.75178,0.96525,0.8079,0.99396,1.0394,1.0555,0.78759,1.1118
0.92413,1.1118,0.97218,1.026,0.77854,0.85729,0.90143,0.80343,0.87972,0.97004,0.65141,1.0201,0.83457,0.87732,1.0413,0.64745,0.99622,0.89618,1.0327,0.9678,0.86439,0.86979,0.90352,0.71073,0.95394,0.99377,0.78786,0.98028,1.048,1.0021,0.78117,0.94954,0.77428,0.91372,0.66287,0.80372,1.0987,0.74976,0.97222,0.79623,0.98936,1.0399,1.0561,0.78812,1.1109
0.93033,1.1063,0.97548,1.0356,0.77174,0.86264,0.90693,0.8004,0.88609,0.97478,0.66193,1.0277,0.83539,0.87627,1.0331,0.6477,0.99459,0.89488,1.0268,0.97659,0.86929,0.87065,0.91354,0.73902,0.95139,0.99905,0.79877,0.97974,1.0548,1.0123,0.77998,0.95977,0.77663,0.91069,0.67406,0.80664,1.1021,0.74677,0.97959,0.79992,0.99218,1.0393,1.0649,0.78099,1.1183
0.92871,1.1179,0.98358,1.0311,0.78579,0.85394,0.92576,0.8195,0.87768,0.97821,0.66459,1.0212,0.85432,0.88923,1.0383,0.66458,0.99126,0.89626,1.0244,0.96877,0.87313,0.86771,0.91985,0.73709,0.94966,0.99807,0.79634,0.97543,1.0584,1.015,0.77822,0.96439,0.78472,0.91355,0.67597,0.81874,1.103,0.75462,0.98528,0.79813,0.9933,1.043,1.0598,0.8059,1.1208
0.92646,1.1174,0.98087,1.0327,0.78939,0.86788,0.91357,0.82572,0.8902,0.98864,0.67685,1.0236,0.85856,0.89002,1.0408,0.65576,1.0062,0.89159,1.0348,0.97965,0.87908,0.86514,0.90582,0.73169,0.95736,1.005,0.7936,0.97699,1.0574,1.0156,0.77853,0.96719,0.7737,0.91265,0.66587,0.82483,1.1046,0.76324,0.98485,0.79979,0.99294,1.0514,1.0674,0.78433,1.1108
