-0.12099,-0.67365,1.336,0.38143,1.3863,0.43167,0.33118
-0.92485,-1.4273,-1.4775,-0.47268,0.48191,0.2307,0.18046
1.7379,-0.47268,-1.1258,-0.22147,-0.92485,-0.27171,0.079976
1.4365,-0.87461,-1.0253,-0.77413,-1.4775,-0.020507,0.93408
2.1901,-0.070748,-1.377,-0.32196,-1.3268,0.38143,1.3863
1.8384,0.48191,-0.57316,0.53215,0.2307,-1.377,-0.82437
0.58239,1.2355,0.53215,1.336,0.73312,-0.77413,-1.4775
